,brand,store,sido,gungu,address,phone
1173,cheogajip,수지상현점,경기도,용인시,경기도 용인시 상현동 859 롯데아파트상가 116호,031-266-9292
1174,cheogajip,성남점,경기도,성남시,경기도 성남시 수정구 성남대로 1180번길 5-1(수진동),031-754-3384
1175,cheogajip,야탑점,경기도,성남시,경기도 성남시 분당구 매화로38번길9-1,031-709-1577
1176,cheogajip,동판교점,경기도,성남시,경기도 성남시 분당구 동판교로 52번길 9-3(백현동),031-704-9222
1177,cheogajip,서현분당점,경기도,성남시,"경기도 성남시 분당구 분당로 212, 상가동 102호(분당동, 샛별마을)",031-703-9285
1178,cheogajip,케이준 분당정자점,경기도,성남시,경기도 성남시 분당구 내정로 119번길 36(정자동1층),031-719-2443
1179,cheogajip,구미금곡점,경기도,성남시,경기도 성남시 분당구 미금일로 81,031-713-9288
1180,cheogajip,휘닉스파크점,강원도,평창군,"강원도 평창군 봉평면 태기로 30, A동 2층 101호(아벨라상가)",033-333-1114
1181,cheogajip,횡계점,강원도,평창군,강원도 평창군 대관령면 횡계리 321-12,033-335-5232
1182,cheogajip,화촌점,강원도,홍천군,강원도 홍천군 화촌면 성산로134번길 15,033-432-8216
1183,cheogajip,화천점,강원도,화천군,강원도 화천군 화천읍 중앙로 26-2,033-441-6791
1184,cheogajip,홍천점,강원도,홍천군,강원도 홍천군 홍천읍 꽃뫼로 137,033-433-5392
1185,cheogajip,호산점,강원도,삼척시,강원도 삼척시 원덕읍 호산2길 67-1,033-572-9095
1186,cheogajip,현리점,강원도,인제군,강원도 인제군 기린면 덕다리길 8,033-461-5406
1187,cheogajip,학성점,강원도,원주시,"강원도 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",033-744-2101
1188,cheogajip,퇴계점,강원도,춘천시,강원도 춘천시 행촌로32번길 16(퇴계동),033-256-5149
1189,cheogajip,태장소초점,강원도,원주시,강원도 원주시 소초면 치악로 2355,033-732-0095
1190,cheogajip,태장1점,강원도,원주시,강원도 원주시 현충로 148(태장동),033-745-8800
1191,cheogajip,태백점,강원도,태백시,"강원도 태백시 황지로 44. 107호(황지동, 우남연립)",033-553-4560
1192,cheogajip,천곡점,강원도,동해시,강원도 동해시 감추로 16(천곡동),033-533-5999
1193,cheogajip,중동점,강원도,영월군,강원도 영월군 산솔면 태백산로 1195,033-378-2200
1194,cheogajip,주천점,강원도,영월군,강원도 영월군 주천면 주천면 주천로84번길 1,033-372-9262
1195,cheogajip,조양점,강원도,속초시,"강원도 속초시 새마을길 5, 1층(조양동)",033-632-7111
1196,cheogajip,정선점,강원도,정선군,강원도 정선군 정선읍 비봉로 58-1,033-562-7447
1197,cheogajip,정선남면점,강원도,정선군,강원도 정선군 남면 문은단로 3,033-592-8288
1198,cheogajip,정동진점,강원도,강릉시,강원도 강릉시 강동면 정동3길 46-4,033-644-5831
1199,cheogajip,임원점,강원도,삼척시,강원도 삼척시 원덕읍 임원중앙로 37,033-573-6334
1200,cheogajip,일산점,강원도,원주시,"강원도 원주시 무실로 50(일산동, 지상1층)",033-731-5688
1201,cheogajip,인제점,강원도,인제군,강원도 인제군 인제읍 비봉로16번길 5,033-461-1666
1202,cheogajip,원통점,강원도,인제군,강원도 인제군 북면 원통로147번길 32,033-461-3269
1203,cheogajip,양양점,강원도,양양군,강원도 양양군 양양읍 남문7길 5,033-671-4743
1204,cheogajip,양양동호점,강원도,양양군,강원도 양양군 손양면 선사유적로 316-20,033-672-6787
1205,cheogajip,양덕원점,강원도,홍천군,강원도 홍천군 남면 양덕원2길 30,033-432-0880
1206,cheogajip,양구점,강원도,양구군,강원도 양구군 양구읍 사명길 66,033-481-9998
1207,cheogajip,아야진점,강원도,고성군,강원도 고성군 토성면 아야진리 49-3,033-631-1130
1208,cheogajip,쌍용점,강원도,영월군,강원도 영월군 한반도면 쌍용로 82-1,033-372-5261
1209,cheogajip,신남점,강원도,인제군,강원도 인제군 남면 신남로48번길 19,033-461-8295
1210,cheogajip,시동점,강원도,홍천군,강원도 홍천군 남면 시동안로 321,033-432-0939
1211,cheogajip,수타사점,강원도,홍천군,강원도 홍천군 동면 속초길 6,033-436-9992
1212,cheogajip,석사점,강원도,춘천시,강원도 춘천시 효석로67번길 18-1(석사동),033-262-6592
1213,cheogajip,서면점,강원도,홍천군,강원도 홍천군 서면 팔봉산로 1180,033-434-5605
1214,cheogajip,북방점,강원도,홍천군,강원도 홍천군 북방면 영서로 2706,033-434-8824
1215,cheogajip,부안점,강원도,춘천시,강원도 춘천시 보안길 42(후평동),033-251-1677
1216,cheogajip,봉포점,강원도,고성군,강원도 고성군 토성면 토성로 65,033-635-7575
1217,cheogajip,명륜점,강원도,원주시,"강원도 원주시 남원로527번길 66, 1층 (명륜동)",033-762-7778
1218,cheogajip,마차점,강원도,영월군,강원도 영월군 북면 마차중앙1길 39-1,033-372-3940
1219,cheogajip,동해본점,강원도,동해시,"강원도 동해시 해안로 635-4, 1층(발한동)",033-533-9383
1220,cheogajip,동면점,강원도,양구군,강원도 양구군 동면 금강산로 1554,033-481-7130
1221,cheogajip,단관점,강원도,원주시,"강원도 원주시 단관길 177-9(관설동, 1층)",033-766-9266
1222,cheogajip,단계점,강원도,원주시,강원도 원주시 북원로2246번길 45(단계동),033-731-0101
1223,cheogajip,내면점,강원도,홍천군,강원도 홍천군 내면 창촌로 33-1,033-432-1763
1224,cheogajip,남양점,강원도,삼척시,"강원도 삼척시 중앙시장길 68-26(남양동, 단층일부)",033-574-4582
1225,cheogajip,남부점,강원도,춘천시,강원도 춘천시 공지로 354(효자동),033-254-3503
1226,cheogajip,금호점,강원도,속초시,강원도 속초시 중앙로121번길 6(금호동),033-633-2239
1227,cheogajip,근덕점,강원도,삼척시,강원도 삼척시 근덕면 교가길 22-9,033-573-9293
1228,cheogajip,구곡점,강원도,원주시,"강원도 원주시 늘품로 8, 101호(단구동)",033-762-8989
1229,cheogajip,교동점,강원도,속초시,강원도 속초시 교동 먹거리4길 33(교동),033-632-3370
1230,cheogajip,계촌점,강원도,평창군,강원도 평창군 방림면 계촌길 58,033-333-9950
1231,cheogajip,강현점,강원도,양양군,강원도 양양군 강현면 물치천로 12,033-671-4201
1232,cheogajip,강대점,강원도,춘천시,"강원도 춘천시 서부 대성로 182-1, 1층(효자동)",033-251-7782
1233,cheogajip,문혜리점,강원도,철원군,강원도 철원군 갈말읍 두루미로 100-1,033-452-5592
1234,cheogajip,제천A점,충북,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",043-642-6992
1235,cheogajip,광혜원점,충청북도,음성군,충청북도 음성군 대소면 대청로 15 ,043-535-9998
1236,pelicana,가경동점,충청북도,청주시흥덕구,충청북도 청주시흥덕구 풍산로 103(복대동),043-233-4091
1237,pelicana,가남점,경기도,여주시,경기도 여주시 가남면 태평중앙1길 8-6,031-883-5746
1238,pelicana,가래비점,경기도,양주시,경기도 양주시 광적면 가래비길 24,031-855-6126
1239,pelicana,가수원점,대전광역시,서구,대전광역시 서구 벌곡로 1353번길 63, 
1240,pelicana,가양동점,서울특별시,강서구,"서울특별시 강서구 양천로57길 10-11, 101-1호 (가양동, 이스타빌2차)",02-3663-3700
1241,pelicana,가오점,대전광역시,동구,대전광역시 동구 은어송로 77번길 17, 
1242,pelicana,가운점,경기도,남양주시,경기도 남양주시 가운로2길 63 가운동삼원프라자 105호,031-557-9222
1243,pelicana,가정지구1점,인천광역시,서구,인천광역시 서구 봉오재2로 37 104호,032-567-5885
1244,pelicana,가평역전점,경기도,가평군,경기도 가평군 가평읍 가화로 54,031-582-5242
1245,pelicana,가평점,경기도,가평군,경기도 가평군 가평읍 가화로 125-1,031-582-4419
1246,pelicana,가흥점,경상북도,영주시,경상북도 영주시 창진로 59,054-634-2500
1247,pelicana,간성점,강원도,고성군,강원도 고성군 간성읍 간성로 45,033-681-3330
1248,pelicana,간현점,강원도,원주시,강원도 원주시 지정면 간현로 188,033-731-0887
1249,pelicana,갈곶원동점,경기도,오산시,경기도 오산시 오산로 68(갈곶동), 
1250,pelicana,갈마점,대전광역시,서구,대전광역시 서구 갈마로 60(갈마동),042-531-9962
1251,pelicana,갈산점,인천광역시,부평구,인천광역시 부평구 굴포로 42,032-522-9292
1252,pelicana,갈산점(이천),경기도,이천시,"경기도 이천시 갈산로 81(갈산동, 102호)",031-638-8320
1253,pelicana,갈산점(홍성),충청남도,홍성군,충청남도 홍성군 갈산면 갈산로 109-1,041-634-1881
1254,pelicana,감곡점,충청북도,음성군,충청북도 음성군 감곡면 장감로 142,043-881-3903
1255,pelicana,강경점,충청남도,논산시,충청남도 논산시 강경읍 계백로 126-1,041-745-1206
1256,pelicana,강구점,경상북도,영덕군,경상북도 영덕군 강구면 강구리 453,054-733-5544
1257,pelicana,강남대점,경기도,용인시기흥구,경기도 용인시기흥구 강남동로114번 22(상하동),031-284-9292
1258,pelicana,강릉교동점,강원도,강릉시,강원도 강릉시  강릉대로 269 (교동),033-642-9800
1259,pelicana,강릉서부점,강원도,강릉시,강원도 강릉시  임영로 170-3(임당동),033-641-1930
1260,pelicana,강릉옥계점,강원도,강릉시,강원도 강릉시  옥계면 현내시장길 59,033-534-2587
1261,pelicana,강릉옥천동점,강원도,강릉시,강원도 강릉시  경강로 2166 1층(옥천동),033-642-1532
1262,pelicana,강릉유천점,강원도,강릉시,강원도 강릉시  선수촌로63번길 5 우미린상가106,033-641-8494
1263,pelicana,강릉택지점,강원도,강릉시,강원도 강릉시  율곡초교길39번 23(교동),033-645-6288
1264,pelicana,강북점,대구광역시,북구,대구광역시 북구 읍내동 대천로9길 11-5,053-322-5090
1265,pelicana,강상점,경기도,양평군,"경기도 양평군 강상면 강남로 922, 107호",031-775-8259
1266,pelicana,강서점,충청북도,청주시흥덕구,충청북도 청주시흥덕구 가로수로1154 21-5(강서동),043-232-5254
1267,pelicana,강선점,경기도,고양시일산서구,경기도 고양시일산서구 강선로 67번지 유원상가 103호,031-912-5558
1268,pelicana,강진점,전라남도,강진군,전라남도 강진군 강진읍 탐진로 76-1,061-433-8292
1269,pelicana,강화2점,인천광역시,강화군,인천광역시 강화군 강화읍 중앙로 27,032-934-9200
1270,pelicana,개군점,경기도,양평군,경기도 양평군 개군면 하자포길 35,031-772-4612
1271,pelicana,개금점,부산광역시,부산진구,부산광역시 부산진구 개금본동로32 ,051-897-6061
1272,pelicana,개봉1점,서울특별시,구로구,"서울특별시 구로구 개봉로11길 13, 1층 3호(개봉동)",02-2688-9292
1273,pelicana,개신점,충청북도,청주시서원구,충청북도 청주시서원구 장구봉로 130 1층,043-218-9292
1274,pelicana,개운점,강원도,원주시,강원도 원주시 송림길 48-10(개운동),033-761-2592
1275,pelicana,개포3점,서울특별시,강남구,서울특별시 강남구 개포로22길 23. 지상1층(개포동), 
1276,pelicana,거모점,경기도,시흥시,"경기도 시흥시 도일로 100-3, 103호",031-492-8222
1277,pelicana,거제상동점,경상남도,거제시,경상남도 거제시 상동1길 15-11,055-636-0588
1278,pelicana,거진점,강원도,고성군,강원도 고성군 거진읍 거탄진로 117,033-682-3327
1279,pelicana,거창점,경상남도,거창군,경상남도 거창군 거창읍 거열로1길 43,055-945-2765
1280,pelicana,건등점,강원도,원주시,"강원도 원주시 문막읍 왕건로 96, 지하1층",033-734-7282
1281,pelicana,건영점,경기도,고양시일산서구,경기도 고양시일산서구  성저로110, 
1282,pelicana,건천점,경상북도,경주시,"경상북도 경주시 건천읍 내서로 1126, 101",054-751-3510
1283,pelicana,검암경서점,인천광역시,서구,"인천광역시 서구 승학로 426, 우주프라자 104",032-565-7768
1284,pelicana,경기송산점,경기도,화성시,경기도 화성시 수노을1로 191, 
1285,pelicana,경남고성점,경상남도,고성군,경상남도 고성군 고성읍 중앙로43번길71,055-673-6633
1286,pelicana,경남금산점,경상남도,진주시,경상남도 진주시 금산면 금산로 101,055-763-9299
1287,pelicana,경남사천점,경상남도,사천시,경상남도 사천시 사천읍 정의1길 16,055-852-3197
1288,pelicana,경남양산점,경상남도,양산시,경상남도 양산시 중앙로 111,055-385-5329
1289,pelicana,경복점,서울특별시,강남구,"서울특별시 강남구 봉은사로43길 8, 1층 (논현동)", 
1290,pelicana,경안점,경기도,광주시,경기도 광주시 중앙로 179 (송정동),031-762-0415
1291,pelicana,경포대점,강원도,강릉시,강원도 강릉시  경포로 489-6,033-644-1600
1292,pelicana,계양1동점,인천광역시,계양구,인천광역시 계양구 황어로115번길 10,032-512-9876
1293,pelicana,고강2점,경기도,부천시오정구,경기도 부천시오정구 고리울로52번길 35,032-671-1980
1294,pelicana,고담리점,경기도,이천시,경기도 이천시 대월면 대산로288번길 72,031-637-6683
1295,pelicana,고대점,충청남도,당진시,충청남도 당진시 고대면 고대로 47,041-352-8295
1296,pelicana,고덕역점,서울특별시,강동구,"서울특별시 강동구 아리수로64길 11, 1층 (고덕동)",02-428-0777
1297,pelicana,고덕점,충청남도,예산군,충청남도 예산군 고덕면 용고길 353,041-337-8319
1298,pelicana,고매리점,경기도,용인시기흥구,경기도 용인시기흥구 동탄기흥로 700 1층 (고매동),031-286-4296
1299,pelicana,고북점,충청남도,서산시,충청남도 서산시 고북면 고북1로 305-3,041-663-1956
1300,pelicana,고양동점,경기도,고양시덕양구,경기도 고양시덕양구 혜음로8 , 
1301,pelicana,고잔2점,경기도,안산시단원구,"경기도 안산시단원구 민속공원로 95, 104호",031-414-9070
1302,pelicana,고잔점,경기도,안산시단원구,"경기도 안산시단원구 적금로 244, 문화연립상가동 110",031-401-1452
1303,pelicana,고척점,서울특별시,구로구,서울특별시 구로구 고척로 183-1, 
1304,pelicana,고천점,경기도,의왕시,"경기도 의왕시 효행로 44(오전동, 의왕빌딩3호)",031-454-0055
1305,pelicana,고한점,강원도,정선군,강원도 정선군  고한읍 고한로 151-1,033-591-8212
1306,pelicana,곡반정점,경기도,수원시권선구,경기도 수원시권선구 곡선로50번길 48, 
1307,pelicana,곤명점,경상남도,사천시,경상남도 사천시 곤명면 완사2길23,055-853-8382
1308,pelicana,곤지암점,경기도,광주시,경기도 광주시 곤지암읍 곤지암로 158,031-762-3660
1309,pelicana,공덕동점,서울특별시,마포구,서울특별시 마포구 효창목4길 25,02-707-1371
1310,pelicana,공덕역점,서울특별시,마포구,"서울특별시 마포구 마포대로11길 75 102 (공덕동, 공덕현대아파트상가)",02-704-0401
1311,pelicana,공도점,경기도,안성시,경기도 안성시 공도읍 고무다리길 10-1,031-653-9441
1312,pelicana,공릉철길공원점,서울특별시,노원구,서울특별시 노원구 동일로184길 69. 1층(공릉동),02-978-9222
1313,pelicana,공성점,경상북도,상주시,경상북도 상주시 공성면 옥산리 290-8,054-535-5000
1314,pelicana,공주산성동점,충청남도,공주시,충청남도 공주시 산성찬호길 1(산성동),041-854-1215
1315,pelicana,공주중동점,충청남도,공주시,충청남도 공주시 웅진로 140(중동),041-852-8850
1316,pelicana,관산점,경기도,고양시덕양구,경기도 고양시덕양구 통일로802번길 82,031-963-2740
1317,pelicana,관양1점,경기도,안양시동안구,경기도 안양시동안구 관평로327번길 25 101호,031-388-5259
1318,pelicana,관음점,대구광역시,북구,대구광역시 북구 칠곡중앙대로95 48-1, 
1319,pelicana,관저1점,대전광역시,서구,대전광역시 서구 관저동 981 원앙쇼핑109호,042-544-9292
1320,pelicana,광교점,경기도,수원시영통구,"경기도 수원시영통구 대학1로8번길 59, 1층103호(이의동)", 
1321,pelicana,광나루점,서울특별시,광진구,"서울특별시 광진구 아차산로78길 165, 1층 102호(광장동)",02-455-5111
1322,pelicana,광릉내점,경기도,남양주시,경기도 남양주시 진접읍 진벌로 85-4,031-529-9972
1323,pelicana,광명1점,경기도,광명시,경기도 광명시 오리로 937,02-2688-7025
1324,pelicana,광명2점,경기도,광명시,경기도 광명시 광화로 16,02-2681-4280
1325,pelicana,광명역점,경기도,광명시,"경기도 광명시 신기로17번길 6, 1층102호(일직동,케이스퀘어)",02-898-1618
1326,pelicana,광산점,광주광역시,광산구,광주광역시 광산구 송정로1번길 86,062-941-0550
1327,pelicana,광안점,부산광역시,수영구,부산광역시 수영구 무학로33번길 55,051-753-8989
1328,pelicana,광양점,전라남도,광양시,전라남도 광양시 광양읍 인서중앙길 43,061-762-2828
1329,pelicana,광장동점,서울특별시,광진구,서울특별시 광진구 구의로16길 23,02-455-4566
1330,pelicana,광주점,경기도,광주시,경기도 광주시 문화로 6(역동), 
1331,pelicana,광주지사,경기도,광주시, ,
1332,pelicana,광천점,충청남도,홍성군,충청남도 홍성군 광천읍 광천로 312,041-642-0008
1333,pelicana,광탄점,경기도,파주시,경기도 파주시 광탄면 혜음로 1127-1,031-947-3171
1334,pelicana,광혜원점,충청북도,진천군,충청북도 진천군 광혜원면 화랑5길 8,043-535-2170
1335,pelicana,괴산점,충청북도,괴산군,"충청북도 괴산군 괴산읍 읍내로11번길, 8-5",043-833-0444
1336,pelicana,괴안1점,경기도,부천시소사구,"경기도 부천시소사구 부광로8번길 39, 104호 (괴안동)",032-343-4885
1337,pelicana,괴정1점,대전광역시,서구,대전광역시 서구 갈마로 170,042-526-3222
1338,pelicana,교대역점,서울특별시,서초구,서울특별시 서초구 서초대로60길 25 1층,02-585-4066
1339,pelicana,교하신도시점,경기도,파주시,경기도 파주시 숲속노을로 300 상가동 1층 104호, 
1340,pelicana,구곡현대점,강원도,원주시,강원도 원주시 남원로 492-14(단구동1576-3),033-764-9291
1341,pelicana,구래점,경기도,김포시,경기도 김포시  김포한강4로420번길 88,031-982-9936
1342,pelicana,구례점,전라남도,구례군,전라남도 구례군 구례읍 중앙로 35,061-782-8838
1343,pelicana,구로2동점,서울특별시,구로구,서울특별시 구로구 구로동로23길 7,02-854-1929
1344,pelicana,구리남점,경기도,구리시,"경기도 구리시 안골로20번길 28(교문동, 1층)",031-569-9292
1345,pelicana,구미송정점,경상북도,구미시,경상북도 구미시 신시로14길 14,054-443-8592
1346,pelicana,구반월점,경기도,안산시상록구,경기도 안산시상록구 남산평1길 3,031-502-1140
1347,pelicana,구성마북점,경기도,용인시기흥구,경기도 용인시기흥구 연원로 5(마북동),031-286-3854
1348,pelicana,구암조촌점,전라북도,군산시,전라북도 군산시 서당길 9 102호,063-443-3396
1349,pelicana,구운점,경기도,수원시권선구,"경기도 수원시권선구 구운로32, 1층(구운동)",031-292-6310
1350,pelicana,구월1동점,인천광역시,남동구,인천광역시 남동구 용천로17번길 15,032-471-2484
1351,pelicana,구의동점,서울특별시,광진구,서울특별시 광진구 자양로 322 (구의동),02-455-6200
1352,pelicana,군남점,경기도,연천군,경기도 연천군 군남면 군남로 115,031-833-3355
1353,pelicana,군위점,경상북도,군위군,경상북도 군위군 군위읍 서부리 57-1,054-382-3392
1354,pelicana,군자11점,경기도,안산시단원구,경기도 안산시단원구 선부광장남로 109 가동상가 110호,031-402-3842
1355,pelicana,군포당동점,경기도,군포시,"경기도 군포시 군포로510번길 25(당동, 당동누리에뜰해밀제1층118호)",031-454-8174
1356,pelicana,궁동점(대전),대전광역시,유성구,대전광역시 유성구 궁동로 18번길 94,042-823-2223
1357,pelicana,권선점,경기도,수원시권선구,경기도 수원시권선구 세권로181번길 13(권선동), 
1358,pelicana,궐동대우점,경기도,오산시,경기도 오산시 청학로 173번길 18(수청동),031-375-1486
1359,pelicana,근화점,전라남도,목포시,전라남도 목포시  산정로268-3,061-272-3294
1360,pelicana,금곡점,경기도,남양주시,경기도 남양주시 사릉로 14,031-592-7921
1361,pelicana,금곡점(수원),경기도,수원시권선구,경기도 수원시권선구 금곡로140번길 95-27 1층 101호,031-292-9282
1362,pelicana,금산2점,충청남도,금산군,충청남도 금산군 금산읍 건삼전길 38,041-751-0152
1363,pelicana,금암점,전라북도,전주시덕진구,전라북도 전주시덕진구 조경단로 44,063-254-6525
1364,pelicana,금오점,경기도,의정부시,경기도 의정부시 금신로 398, 
1365,pelicana,금왕점,충청북도,음성군,충청북도 음성군 금왕읍 탑골길 18,043-878-1330
1366,pelicana,금장점,경상북도,경주시,경상북도 경주시 현곡면 금장5길 20-20,054-775-8969
1367,pelicana,금촌주공점,경기도,파주시,경기도 파주시 한마음2길 25   105호,031-943-9955
1368,pelicana,금호로타리점,서울특별시,성동구,서울특별시 성동구 무수막길 89-2,02-2234-4870
1369,pelicana,금호역점,서울특별시,성동구,서울특별시 성동구 독서당로 287,02-2238-6777
1370,pelicana,기계점,경상북도,포항시북구,경상북도 포항시북구 기계면 기계로 63-1,054-243-1820
1371,pelicana,기아점,경기도,광명시,경기도 광명시 기아로 25-1, 
1372,pelicana,기업도시점(원주),강원도,원주시,강원도 원주시 지정면 신지정로316-1,033-744-7310
1373,pelicana,기업도시점(충주),충청북도,충주시,"충청북도 충주시 중앙탑면 원앙9길 15 , 1층 112호",043-842-7755
1374,pelicana,기장점,부산광역시,기장군,부산광역시 기장군 기장읍 대라리 129-1,051-722-9292
1375,pelicana,기지시점,충청남도,당진시,충청남도 당진시 송악읍 틀모시로 783-1, 
1376,pelicana,길동3점,서울특별시,강동구,"서울특별시 강동구 천호대로185길 89(길동, 1층)",02-470-3580
1377,pelicana,길음점,서울특별시,성북구,서울특별시 성북구 길음로 74 길음뉴타운5단지 2-105,02-914-7777
1378,pelicana,김해내동점,경상남도,김해시,경상남도 김해시 평전로 154(내동),055-337-5686
1379,pelicana,김해중앙점,경상남도,김해시,경상남도 김해시 가락로15번길 12,055-328-9282
1380,pelicana,까치산점,서울특별시,강서구,"서울특별시 강서구 강서로12길 3  (화곡동, 인터시티빌라 1층 102호)",02-2696-2705
1381,pelicana,꼬꼬점,경상북도,포항시북구,경상북도 포항시북구 칠성천길 98,054-242-9291
1382,pelicana,꿈.연화점,경기도,부천시원미구,경기도 부천시원미구 옥산로 86,032-657-1008
1383,pelicana,낙성대1점,서울특별시,관악구,서울특별시 관악구 인헌3가길 2 (봉천동),02-877-6451
1384,pelicana,난곡점,서울특별시,관악구,서울특별시 관악구 문성로16가길 43,02-859-7272
1385,pelicana,남목점,울산광역시,동구,울산광역시 동구 동해안로 40-2(동부동),052-234-3310
1386,pelicana,남부점,강원도,원주시,강원도 원주시 남원로 617-2(명륜동),033-762-3727
1387,pelicana,남원노암점,전라북도,남원시,전라북도 남원시 노송로 1231 한신아파트상가 102호,063-632-3181
1388,pelicana,남원점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 태위로 689(남원항공),064-764-8292
1389,pelicana,남중모현점,전라북도,익산시,"전라북도 익산시  고현로14길 53, 1층", 
1390,pelicana,남창덕신점,울산광역시,울주군,울산광역시 울주군 온양읍 연안8길30,052-238-1030
1391,pelicana,남촌점,경기도,오산시,경기도 오산시 성호대로 24-1(오산동), 
1392,pelicana,남해점,경상남도,남해군,경상남도 남해군 남해읍 화전로48,055-862-1400
1393,pelicana,내곡동점,강원도,강릉시,강원도 강릉시  관대길 70(내곡동),033-643-2808
1394,pelicana,내동2점,대전광역시,서구,대전광역시 서구 동서대로 977,042-527-3111
1395,pelicana,내동점,경기도,부천시오정구,경기도 부천시오정구 삼작로96번길 21(내동 19-12),032-675-9601
1396,pelicana,내면점,강원도,홍천군,강원도 홍천군  내면읍 창촌로 48,033-432-0418
1397,pelicana,내포1점,충청남도,홍성군,충청남도 홍성군 홍북읍  애향2길 2,041-634-8685
1398,pelicana,노량점,경상남도,남해군,경상남도 남해군  설천면 노량로201,055-864-0388
1399,pelicana,노암점,강원도,강릉시,강원도 강릉시  노가니길 32,033-647-8592
1400,pelicana,노은반석점,대전광역시,유성구,"대전광역시 유성구 노은서로266번 77, 104호(지상1층)",042-826-9282
1401,pelicana,노학점,강원도,속초시,강원도 속초시 교동로 55(교동),033-636-5592
1402,pelicana,녹양점,경기도,의정부시,"경기도 의정부시 비우로20번길 29(가능동,지상1층)",031-879-9982
1403,pelicana,논산2점,충청남도,논산시,충청남도 논산시 계백로 1008,041-733-2396
1404,pelicana,논산대교점,충청남도,논산시,충청남도 논산시 대화로133번길 9-5,041-733-9955
1405,pelicana,논산주공점,충청남도,논산시,"충청남도 논산시 논산대로 348번길 7, 상가-101(취암동,주공아파트)", 
1406,pelicana,논현동점,서울특별시,강남구,"서울특별시 강남구 강남대로128길 27(논현동, 지상1층 102호)",02-515-5770
1407,pelicana,농암점,경상북도,문경시,경상북도 문경시 농암면 청암2길 10,054-571-3020
1408,pelicana,능곡점,경기도,고양시덕양구,"경기도 고양시덕양구 토당로78번길 7-10, 1층(토당동)",031-974-7747
1409,pelicana,다인점,경상북도,의성군,경상북도 의성군 다인면 서릉길 59,054-861-9988
1410,pelicana,단계점,강원도,원주시,강원도 원주시 원문로 85 1층(학성동),033-731-9292
1411,pelicana,단계택지점,강원도,원주시,강원도 원주시 금불3길 32(단계동),033-743-6586
1412,pelicana,단관점,강원도,원주시,강원도 원주시 단관길 163(관설동),033-763-9289
1413,pelicana,단구점,강원도,원주시,강원도 원주시 치악로 1629 (단구동),033-763-8929
1414,pelicana,단월동점,경기도,이천시,경기도 이천시 단월로 29(단월동),031-634-4547
1415,pelicana,달동1점,울산광역시,남구,울산광역시 남구 왕생로100번길 25-1,052-273-9292
1416,pelicana,달동2점,울산광역시,남구,"울산광역시 남구 번영로107번길 3, 203(달동, 주공아파트)",052-269-9959
1417,pelicana,달전점,경상북도,포항시북구,경상북도 포항시북구 흥해읍 도음로877번길 9 삼도미래타운106-106,010-5153-8732
1418,pelicana,답십리점,서울특별시,동대문구,"서울특별시 동대문구 전농로3길 52-2, 1층(답십리동)",02-2247-4880
1419,pelicana,당감점,부산광역시,부산진구,부산광역시 부산진구 당감서로 78,051-898-3392
1420,pelicana,당북점,경상북도,안동시,경상북도 안동시 대안로 65-2,054-842-7474
1421,pelicana,당산동점,서울특별시,영등포구,서울특별시 영등포구 영중로 114 (영등포동8가),02-2671-5559
1422,pelicana,당수동점,경기도,수원시권선구,경기도 수원시권선구 당진로 14번길 57 상가 105(당수동),031-419-8450
1423,pelicana,당진1점,충청남도,당진시,충청남도 당진시 당진중앙2로 54-5,041-352-9999
1424,pelicana,당진2점,충청남도,당진시,충청남도 당진시 무수동로 195,041-357-8966
1425,pelicana,당진3점,충청남도,당진시,충청남도 당진시 원당로 55,041-355-4343
1426,pelicana,당진신평점,충청남도,당진시,충청남도 당진시 신평로 827,041-362-9288
1427,pelicana,대강점,충청북도,단양군,충청북도 단양군 대강면 대강로 59-1,043-421-3392
1428,pelicana,대고점,대전광역시,중구,"대전광역시 중구 테미로 31-1(대흥동, 1층)",042-256-6213
1429,pelicana,대광리점,경기도,연천군,경기도 연천군 신서면 도대로3번길 33,031-834-8009
1430,pelicana,대구고성점,대구광역시,서구,대구광역시 서구 원대로13길 16,053-354-9901
1431,pelicana,대구남산점,대구광역시,중구,대구광역시 중구 남산로2길 13(남산동),053-255-5417
1432,pelicana,대구대명점,대구광역시,남구,대구광역시 남구 두류공원로17길 48,053-656-9515
1433,pelicana,대구상동점,대구광역시,수성구,대구광역시 수성구 청수로3길 87, 
1434,pelicana,대구서문점,대구광역시,서구,대구광역시 서구 국채보상로76길 45-6, 
1435,pelicana,대구송정점,대구광역시,동구,대구광역시 동구 반야월로 396,053-964-5592
1436,pelicana,대구신당점,대구광역시,달서구,대구광역시 달서구 서당로7길 109, 
1437,pelicana,대구지사,대구광역시,달서구, ,
1438,pelicana,대구지산점,대구광역시,수성구,대구광역시 수성구 용학로35길 17,053-783-7890
1439,pelicana,대림동산점,경기도,안성시,경기도 안성시 공도읍 양기길 48 ,031-658-9192
1440,pelicana,대림역점,서울특별시,구로구,서울특별시 구로구 구로중앙로8길 17,02-867-8292
1441,pelicana,대림점,서울특별시,영등포구,서울특별시 영등포구 대림로34길 14-1,02-842-4747
1442,pelicana,대명계대점,대구광역시,남구,대구광역시 남구 중앙대로31길 176,053-219-9992
